tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt1032846,2007,FIPRESCI Film of the Year,,True,True,"4 Months, 3 Weeks and 2 Days",nm0612816,Cristian Mungiu,"4 Months, 3 Weeks and 2 Days",2007.0,Drama,13530041
tt1090200,2007,FIPRESCI Prize,,True,True,Encarnacion,nm1318393,Anahí Berneri,Encarnacion,2007.0,Drama,90991
tt0870211,2007,SIGNIS Award - Special Mention,,True,True,Battle for Haditha,nm0112374,Nick Broomfield,Battle for Haditha,2008.0,Drama,301788
tt1056468,2007,SIGNIS Films in Progress Award,,True,True,The Foreigner,nm0246577,Fernando Díaz,The Foreigner,2009.0,Drama,2552
tt0940585,2007,C.I.C.A.E. Award,,True,True,Brick Lane,nm0310673,Sarah Gavron,Brick Lane,2008.0,Drama,5682909
tt0791303,2008,Golden Seashell,Best Film,False,False,A Summer in Genoa,nm0935863,Michael Winterbottom,A Summer in Genoa,2011.0,Drama,2440458
tt1285130,2008,Golden Seashell,,True,False,Pandora's Box,nm0882445,Yesim Ustaoglu,Pandora's Box,2009.0,Drama,611551
tt0978759,2008,Golden Seashell,,False,True,Frozen River,nm2581581,Courtney Hunt,Frozen River,2008.0,Others,9257629
tt1103193,2008,Golden Seashell,,False,False,My Prison Yard,nm0534442,Belén Macías,My Prison Yard,2008.0,Drama,461893
tt1198410,2008,Golden Seashell,,False,False,Tiro en la cabeza,nm0740963,Jaime Rosales,Tiro en la cabeza,2008.0,Drama,56494
tt1039914,2008,Special Prize of the Jury,,True,True,Two-Legged Horse,nm0538533,Samira Makhmalbaf,Two-Legged Horse,2009.0,Drama,31308
tt1132594,2008,Best Screenplay,,True,True,Louise-Michel,nm0218022,Benoît Delépine,Louise-Michel,2009.0,Comedy,6070376
tt1299370,2008,Best New Director,,True,True,The Equation of Love and Death,nm3148857,Baoping Cao,The Equation of Love and Death,2008.0,Others,2232427
tt1183942,2008,Horizons Award - Special Mention,,False,False,Parque vía,nm2737486,Enrique Rivero,Parque vía,2009.0,Drama,37729
tt1160004,2008,Youth Jury Award,,True,True,Lovely Loneliness,nm1320998,Victoria Galardi,Lovely Loneliness,2009.0,Comedy,138013
tt1331320,2008,Films in Progress Award,,True,True,Northless,nm1574929,Rigoberto Pérezcano,Northless,2009.0,Drama,49949
tt0469494,2008,FIPRESCI Film of the Year,,True,True,There Will Be Blood,nm0000759,Paul Thomas Anderson,There Will Be Blood,2008.0,Drama,140926778
tt0497465,2008,Sebastiane Award,,True,True,Vicky Cristina Barcelona,nm0000095,Woody Allen,Vicky Cristina Barcelona,2008.0,Comedy,139535101
tt1289449,2009,Golden Seashell,Best Film,False,False,Me Too,nm0619560,Antonio Naharro,Me Too,2010.0,Drama,2520158
tt1124052,2009,Golden Seashell,,True,True,City of Life and Death,nm1283651,Chuan Lu,City of Life and Death,2009.0,Drama,12778610
tt1504429,2009,Golden Seashell,,False,True,Hideaway (Le refuge),nm0654830,François Ozon,Hideaway (Le refuge),2010.0,Drama,1059638
tt1305806,2009,Golden Seashell,,False,False,The Secret in Their Eyes,nm0002728,Juan José Campanella,The Secret in Their Eyes,2010.0,Drama,57417461
tt1451755,2009,Golden Seashell,,False,True,Woman Without Piano,nm1503559,Javier Rebollo,Woman Without Piano,2009.0,Comedy,97688
tt1360866,2009,Horizons Award,,True,True,Giant,nm2254150,Adrián Biniez,Giant,2009.0,Drama,601057
tt1383604,2009,Horizons Award - Special Mention,,True,True,France,nm0128382,Israel Adrián Caetano,France,2010.0,Comedy,40699
tt1054580,2009,Audience Award,Best European Film,True,True,Desert Flower,nm0394776,Sherry Hormann,Desert Flower,2009.0,Others,17348525
tt0929632,2009,Audience Award,,True,True,Precious,nm0200005,Lee Daniels,Precious,2009.0,Drama,131376168
tt1410272,2009,Youth Jury Award,,True,True,Before Your Eyes,nm3109814,Miraz Bezar,Before Your Eyes,2010.0,Drama,118682
tt1149362,2009,FIPRESCI Film of the Year,,True,True,The White Ribbon,nm0359734,Michael Haneke,The White Ribbon,2010.0,Drama,25295537
tt1351734,2009,Sebastian Award,,False,False,Ander,nm1954420,Roberto Castón,Ander,2009.0,Drama,3653
tt1368491,2009,Sebastiane Award,,True,True,Undertow,nm1659906,Javier Fuentes-León,Undertow,2010.0,Drama,719252
tt1560970,2010,Golden Seashell,Best Film,True,False,Neds,nm0611932,Peter Mullan,Neds,2011.0,Drama,2157526
tt1454523,2010,Golden Seashell,Best Film,False,False,Black Bread,nm0898063,Agustí Villaronga,Black Bread,2011.0,Others,3957926
tt1236371,2010,Golden Seashell,Best Film,False,False,Mysteries of Lisbon,nm0749914,Raoul Ruiz,Mysteries of Lisbon,2010.0,Drama,325981
tt1525915,2010,Golden Seashell,Best Film,False,False,The Great Vazquez,nm0014426,Óscar Aibar,The Great Vazquez,2010.0,Others,1385750
tt1563655,2010,Special Prize of the Jury,,True,True,Elisa K,nm0128150,Jordi Cadena,Elisa K,2010.0,Drama,56552
tt1274636,2010,Best Cinematography,,True,True,Father,nm2261990,Jimmy Gimferrer,Father,2010.0,Drama,7465
tt1719497,2010,Best New Director - Special Mention,,True,True,A Useful Life,nm0992159,Federico Veiroj,A Useful Life,2011.0,Drama,24977
tt1503116,2010,Best New Director - Special Mention,,True,True,Nothing's All Bad,nm2206944,Mikkel Munch-Fals,Nothing's All Bad,2010.0,Drama,59475
tt1646118,2010,Horizons Award,,False,False,October,nm3307029,Diego Vega Vidal,October,2010.0,Drama,188333
tt1620785,2010,Audience Award,Best European Film,True,True,"How Much Does Your Building Weigh, Mr Foster?",,[],"How Much Does Your Building Weigh, Mr Foster?",2011.0,Others,208751
tt1423894,2010,Audience Award,Best Film,True,True,Barney's Version,nm0003557,Richard J. Lewis,Barney's Version,2011.0,Comedy,14892096
tt1533013,2010,Youth Jury Award,,False,False,Beautiful Boy,nm0473329,Shawn Ku,Beautiful Boy,2011.0,Drama,246985
tt1700455,2010,TVE Otra Mirada Award,,True,True,Mount Bayo,nm1320998,Victoria Galardi,Mount Bayo,2011.0,Comedy,49021
tt1308111,2010,Made in Spanish Award,Best Film,False,False,Fake Orgasm,nm0714937,Jordi Rediu,Fake Orgasm,2010.0,Others,61078
tt1139328,2010,FIPRESCI Film of the Year,,True,True,The Ghost Writer,nm0000591,Roman Polanski,The Ghost Writer,2010.0,Drama,88963886
tt1600383,2010,Sebastiane Award,,True,True,For 80 Days,nm1531686,Jon Garaño,For 80 Days,2011.0,Drama,133737
tt2007421,2011,Golden Seashell,Best Film,True,False,The Double Steps,nm1050097,Isaki Lacuesta,The Double Steps,2012.0,Others,46271
tt2042432,2011,Golden Seashell,Best Film,False,False,11 Flowers,nm0911075,Xiaoshuai Wang,11 Flowers,2012.0,Drama,23101
tt1629736,2011,Golden Seashell,Best Film,False,False,Los Marziano,nm1195064,Ana Katz,Los Marziano,2011.0,Comedy,1249603
tt1661862,2011,Golden Seashell,Best Film,False,False,No Rest for the Wicked,nm0881762,Enrique Urbizu,No Rest for the Wicked,2012.0,Others,3494046
tt1638350,2011,Golden Seashell,Best Film,False,True,Skylab,nm0000365,Julie Delpy,Skylab,2012.0,Comedy,1034595
tt1592281,2011,Golden Seashell,Best Film,False,False,Take This Waltz,nm0001631,Sarah Polley,Take This Waltz,2012.0,Comedy,6892406
tt1700844,2011,Golden Seashell,Best Film,False,False,The Deep Blue Sea,nm0203993,Terence Davies,The Deep Blue Sea,2011.0,Drama,4819117
tt1688649,2011,Golden Seashell,Best Film,False,False,The Sleeping Voice,nm0952583,Benito Zambrano,The Sleeping Voice,2012.0,Drama,747488
tt1650453,2011,Best Screenplay,,True,True,I Wish,nm0466153,Hirokazu Koreeda,I Wish,2012.0,Drama,1876132
tt1956669,2011,Best New Director,First Films Competition,True,True,Der Fluss war einst ein Mensch,nm2215563,Jan Zabeil,Der Fluss war einst ein Mensch,2012.0,Drama,56159
tt2009643,2011,Best New Director,,False,False,Either Way,nm2619779,Hafsteinn Gunnar Sigurðsson,Either Way,2011.0,Comedy,12516
tt1754078,2011,Horizons Award,,True,True,Las acacias,nm0313652,Pablo Giorgelli,Las Acacias,2012.0,Drama,403252
tt2023367,2011,Horizons Award,,False,False,Back to Stay,nm1436684,Milagros Mumenthaler,Back to Stay,2012.0,Drama,63396
tt1913002,2011,Horizons Award,,False,False,Bonsái,nm1825141,Cristián Jiménez,Bonsái,2011.0,Drama,79286
tt1774531,2011,Horizons Award,,False,False,Porfirio,,[],Porfirio,2012.0,Comedy,3760
tt2043879,2011,Horizons Award - Special Mention,,True,True,Found Memories,nm0613580,Júlia Murat,Found Memories,2012.0,Drama,57132
tt1911600,2011,Horizons Award - Special Mention,,True,True,Miss Bala,nm1319671,Gerardo Naranjo,Miss Bala,2011.0,Others,993227
tt1772424,2011,Audience Award,Best European Film,True,True,Where Do We Go Now?,nm4234156,Bassam Habib,Where Do We Go Now?,2012.0,Comedy,9063382
tt1655442,2011,Audience Award,Best Film,True,True,The Artist,nm0371890,Michel Hazanavicius,The Artist,2012.0,Comedy,200799675
tt1726888,2011,Casa de América Award,,True,True,Clandestine Childhood,nm1198000,Benjamín Ávila,Clandestine Childhood,2012.0,Drama,1349312
tt1832382,2011,TVE Otra Mirada Award,,True,True,A Separation,nm1410815,Asghar Farhadi,A Separation,2011.0,Drama,30408318
